id,vendor_id,short_description,long_description,primary_image,detail_images,status,tags,created_at,updated_at,deleted_at,name_id,sorting_level,approved,stock_alert,weight,require_variation,explainer_video,commission,stock_tracking_time
4ad68bc6-7cc0-4213-812a-228ccf649690,1,የፍየል ስጋ ከ 10-12ኪግ በ 6960 ብቻ  ,የፍየል ስጋ ከ 10-12ኪግ በ 6720 ብቻ  ,product/41367f2e-c3a2-4fca-a564-ea57d02930cb.jpg,['product/4697470d-318f-409c-9db0-51daea62cb3c.jpg'],INACTIVE,"['#meat', '#goatmeat', '#habeshafood']",2024-05-21,2024-06-12,,db5fb1d9-226a-4823-a2fa-1d26557a4df3,1,APPROVED,10,0.0,False,,0.0,
ea0b54a4-db78-4e11-9387-38b5cb285d99,5,Safe Toilet paper,Safe toilet paper,product/c8e1028d-b44b-4553-a021-bc6d842c37f0.jpg,"['product/3e4d755d-be06-48d9-bc31-09687904e0e9.jpg', 'product/f799148d-6dc9-4927-adf4-bb0bb5721122.jpg']",ACTIVE,[],2024-06-28,2024-07-16,,76776c76-855b-4843-a0ba-e9ff907cff87,1,PENDING,20,0.1,False,,0.0,
0985dd36-48ea-4683-9e00-511e2d0c6005,7,ሽሮ,ሽሮ ፣ ቅመም,product/08217511-69b3-427c-9245-26f33672672c.png,['product/81d56cba-6bf3-433c-8207-629c3dfd13df.png'],INACTIVE,"['ሽሮ', 'ቅመም']",2024-03-11,2024-04-28,,5c4d58ce-fdb5-4a52-97d8-a64aec0d6274,1,APPROVED,2000,0.0,False,,0.0,
7e089c66-517c-4321-b6c1-67ac1b1821c1,1,የፈረንጅ እንቁላል ,ኑ ሰብሰብ ብለን በ 99 ብር 10 እንቁላል ከነጻ የእንቁላል ማስቀመጫ ጋር አሁኑኑ እንሸምት,product/5839b032-ed4a-45b0-81e5-843f28f7750d.jpg,"['product/105d32bc-0ba9-4d2f-b0b0-249c6ee5952a.jpg', 'product/90004441-58fb-4278-abb1-681b926be886.jpg']",INACTIVE,"['#egg', '#chicken ', '#eggs']",2024-05-21,2024-08-01,,573c1244-7d40-4dc5-9fb1-fcc816ec97e3,12,APPROVED,20,0.0,False,,0.0,
b0e1f924-c489-4cb2-a485-4f1abdfffc5f,7,"Rich in nutrients, these green florets are perfect for steaming, roasting, or adding to stir-fries, offering a healthy boost.","Rich in nutrients, these green florets are perfect for steaming, roasting, or adding to stir-fries, offering a healthy boost.",product/9f9c81c7-b19b-40c6-bc59-80c3b3cfdad8.png,['product/f82cf803-f4a0-4e59-ae2a-2ffb90d4dac2.png'],ACTIVE,[],2024-09-04,2024-10-24,,620c9eaf-5680-4fa0-8ea8-1cd895c5154e,50,APPROVED,20,0.0,False,,0.0,
41a15efb-eb44-422f-8e90-b5674ed28bc4,7,"Green Chilly , a spicy and vibrant pepper variety.","Green Chilly , a spicy and vibrant pepper variety, adds a fiery kick and fresh flavour to dishes, boasting a rich source of vitamin C and antioxidants for added health benefits.",product/ee672306-c93f-42e2-a638-2f3c9297a5e0.png,['product/85179e39-74e6-460c-8ad6-70de1a26f83a.png'],INACTIVE,[],2024-03-20,2024-09-26,,6aa74448-e7ae-40d8-b25c-a534b0131e0d,56,APPROVED,100,1.0,False,,0.0,
4acf0bd8-15b2-4e3d-959e-ef3a53fcccd5,7," Red onion Elfora, is a budget-friendly option suitable for everyday use in various recipes.","Red onions Elfora, while smaller and less uniform in size, still provide the classic flavor and nutritional benefits of red onions.
They are a budget-friendly option suitable for everyday use in various recipes.""",product/f4b51404-e1e7-47d0-a41f-90f28c1203e7.jpg,['product/2db03c60-4844-46d3-9b3c-5c4118794c15.png'],INACTIVE,[],2024-03-20,2024-07-19,,06ddcb9b-5466-4c50-b84a-354be64d313a,4,APPROVED,150,1.0,False,,0.0,
d0a8fb50-c699-46ea-8d46-7f31eef850a9,1,"3L Omaar Sunflower Oil
0.5 kg Cheese
3kg Onion","3L Omaar Sunflower Oil
0.5 kg Cheese
3kg Onion",product/d1e7621d-37d4-443e-9102-f51d1ee00e89.png,['product/3d3d9921-c4af-437d-ba26-c3b94f010575.png'],INACTIVE,"['#Holiday', '#Package', '#Meskel']",2024-09-23,2024-10-15,,4a72adc2-a2a2-41e7-8839-8101318cb776,29,APPROVED,10,0.0,False,,0.0,
041318fe-4e33-45ab-b791-ed14844999ca,7,Enhance your saving with our low-priced small-size Red onions.,"Enhance your saving with our low-priced small-size Red onions. Perfect for salads, salsas, and garnishes, these onions add a delightful crunch and rich taste to any dish.
",product/28207979-6ea6-4d7a-a3a7-6e01bbdfb57c.jpg,['product/848dd5ba-b712-46ab-a7e7-ddc75000846b.jpg'],INACTIVE,[],2024-06-26,2024-10-08,,c66c4084-dc64-43b5-a6bd-3d1594d56454,33,APPROVED,1,1.0,False,,0.0,
5cf78cf9-07fc-4c1c-b47b-a10419a480bb,7,"Carrots, with their sweet and crunchy nature, are a versatile addition to salads, stir-fries, and snacks. ","Carrots, with their sweet and crunchy nature, are a versatile addition to salads, stir-fries, and snacks. ",product/0b35d022-8d1f-40e4-acf6-950ffa9e1fe2.png,['product/9ba3cab0-e8ff-4de4-8f0a-97bc0e50edf9.png'],ACTIVE,[],2024-08-27,2024-10-23,,f482fc23-9f7f-4d0a-a84e-6fa4244a76ce,60,APPROVED,200,0.0,False,,0.0,
c43a4437-d5e2-49ba-8203-27e3a820acab,9,ሙክት በግ : የተፈጨ የበሬ ስጋ 1ኪሎ : ሚጥሚጣ 0.5ኪሎ :አይብ 0.5ኪሎ,ሙክት በግ : የተፈጨ የበሬ ስጋ 1ኪሎ : ሚጥሚጣ 0.5ኪሎ :አይብ 0.5ኪሎ,product/a2437bd6-ea64-4e02-b253-2e1e1b63f126.jpg,['product/f249ddd3-3a7e-407c-816b-3677b463884f.jpg'],INACTIVE,"['Holiday ', 'Habesha Food']",2024-04-30,2024-05-12,,ede96f5b-a208-4d1f-b6d1-ba5d1f349aca,1,APPROVED,10,0.0,False,,0.0,
addeed11-a56f-4c86-acb6-218d2f5e96f1,9,"Shiro is a simple, silky ground chickpea stew that takes little time and effort to bring together.","Mitin Shiro flour is a spicy Ethiopian seasoning made from dried and ground peas, vetch, and chickpeas, pepper (Berbere), ginger, garlic, salt, and spices.",product/997f2922-a3c1-465f-9bf3-0d85e747a8e2.png,['product/04c98742-b0b3-4b3b-9998-12622927ce88.png'],INACTIVE,"['Flavorful ', 'Vegetarian', 'Shiro powder']",2024-01-24,2024-04-09,,04966013-b402-4496-a5a3-9abd6d7b6c41,46,APPROVED,10,0.0,False,,0.0,
8a00e7d4-a79f-4ef6-bd5d-65ab97a83120,5,Prima pasta ,Prima pasta ,product/7e4e0062-a219-4dab-a32a-201f8733d60d.jpg,"['product/a725fe9b-d4c5-45fc-a248-bedf127994d6.jpg', 'product/948e72e0-35fc-432e-b5a0-4edd389390d5.jpg']",INACTIVE,[],2024-06-26,2024-06-28,2024-06-30 22:03:16.772371,9215866f-2c88-440a-8d2a-26f121041be2,1,PENDING,22,0.5,False,,0.0,
79b4a46c-2056-4479-9069-45f33a2b8243,6,Tomato produced in East showa. ,Tomato produced in East showa. ,product/33f2b55e-85e6-43c6-b086-5a12cea206a1.png,['product/cec354d6-463c-4add-97c1-815515dcac2f.png'],INACTIVE,"['Tomato ', 'Fresh']",2024-08-05,2024-09-22,,53485afa-758c-4c5e-8a2e-a293000a6230,58,APPROVED,50,0.0,False,,0.0,
6a0985ca-f62c-4b88-a162-54da08024de4,7,ሽሮ,ሽሮ ፣ ቅመም,product/08217511-69b3-427c-9245-26f33672672c.png,['product/81d56cba-6bf3-433c-8207-629c3dfd13df.png'],INACTIVE,"['ሽሮ', 'ቅመም']",2024-03-11,2024-03-18,,5c4d58ce-fdb5-4a52-97d8-a64aec0d6274,1,APPROVED,10,0.0,False,,0.0,
ff3e7720-1833-4f28-b79c-f6061317f674,10,Light blue long sleeve two peice kids Pajama. ,Light blue long sleeve two peice kids Pajama. ,product/e4cf3bf9-3f96-42fd-86ac-ae6c2fccb72a.png,['product/e4cf3bf9-3f96-42fd-86ac-ae6c2fccb72a.png'],INACTIVE,"['Kids Pajamas', 'Toddler Pajamas', 'Nightwear', 'sleep set ']",2024-08-01,2024-09-23,,58f635cc-fbef-45a2-b256-a08e61a82b44,219,APPROVED,6,0.0,True,,0.0,
d82a47fd-b307-4852-8191-55ebdb5a4849,1,አይብ,ምርጥ እና ጥራቱን የጠበቀ አይብ በ399ብር  ብቻ ሰብሰብ ብለው ይግዙ,product/a4846185-4a04-4173-8de7-ecc35880b4a7.jpg,['product/bfe35ea0-cdf7-4850-8de1-864ffbb35b3a.jpg'],INACTIVE,"['#cheese', '#habeshaspice', '#ayib']",2024-05-21,2024-06-25,,d539a752-3cab-41cd-b7d6-48120017d4f0,2,APPROVED,10,0.0,False,,0.0,
5d743c3f-07c0-4df5-90e9-2289cda745cb,1,"3L Omaar sunflower Oil
3kg Onion 
","3L Omaar sunflower Oil
3kg Onion 
",product/17d05ba4-bf58-409b-9c11-aa6310e98350.png,['product/3e062ab8-875a-436b-bac2-e0559e9ef7a1.png'],INACTIVE,"['#Holiday', '#Package', '#Meskel']",2024-09-23,2024-10-15,,91091def-d581-4417-a52c-ddac5b909af1,103,APPROVED,10,0.0,False,,0.0,
d95b5e92-1410-4eb7-8b94-34e35a7765f3,9,"Peanut butter is a food paste or spread made from ground, dry-roasted peanuts. It commonly contains additional ingredients that modify the taste or texture, such as salt, sweeteners, or emulsifiers.","Peanut butter is made from ground peanuts that have been roasted. Sugar, salt (sodium), oils (fat) and additives that prevent separation may also be added. It is considered a protein food according to Canada's Food Guide. ",product/d8bc1331-aa6f-49e3-8c9a-e2213269b628.png,"['product/522145c5-9507-41b2-8974-1abb0ad1ec92.png', 'product/a6fab78d-513b-4a13-9e31-cfd56fc5d20d.png']",INACTIVE,"['Peanut Butter ', 'Protein ', 'Nutrition ']",2024-03-13,2024-07-15,,ec63165d-1949-44f4-9e92-b407292b04fb,8,APPROVED,10,0.0,False,,0.0,
68f2ab05-0430-42b9-abf4-e84503b79937,4,"also known as string beans, long, slender, and crisp pods green in color, can be eaten raw or cooked and are often steamed, boiled, sautéed, or stir-fried. ","good source of vitamins A, C, and K, as well as folic acid and fiber. commonly used in a variety of foods their crunchy texture ,mild flavor make them a versatile ingredient in many cuisines",product/d4c077fe-41c3-464f-977a-da6e884324cd.jpg,['product/dc1dfa72-b90c-4435-9a0a-58cd74310c09.jpg'],INACTIVE,[],2024-07-02,2024-07-02,,c20cd567-e2db-47a9-a8fc-6ef5ac592451,1,PENDING,10,1.0,False,,0.0,
0837da72-dbb6-4482-902b-7c55ea5a21b0,5,Kojj wheat flour 5kg,Kojj wheat flour 5kg,product/6b0ccd99-9c3f-42f7-b824-89fd840b7e93.jpg,['product/9690d001-5b12-4ddd-87f6-021c2bddb058.jpg'],INACTIVE,['flour'],2024-06-27,2024-06-29,,67c39b52-d4de-43c8-8313-f17980d3d702,1,PENDING,10,5.0,False,,0.0,
c4e91b91-f9e6-4f7c-b4f7-e56d3072189b,9,Mawi roasted tasty coffee,Mawi grinded tasty coffee,product/9bf244f3-f0fe-4174-9cd6-8ce7e221905d.png,['product/41a5805b-683d-41bb-905e-ae74fe8bd660.png'],INACTIVE,[],2024-08-30,2024-09-26,,d8b745bf-490c-4e41-ad33-4b8dce9f226c,61,APPROVED,1,0.0,True,,0.0,
e53eb91d-555d-45b5-831f-64c98d59a517,9,"Experience the rich aroma and exquisite taste of our premium Semira Basmati Rice! With long, fluffy grains and a delicate flavor, it's the perfect choice for transforming everyday meals into extraordinary tasty  creations.","Experience the rich aroma and exquisite taste of our premium Semira Basmati Rice! With long, fluffy grains and a delicate flavor, it's the perfect choice for transforming everyday meals into extraordinary tasty  creations.",product/306137fb-e7c5-4b6e-ae3f-2a731166b1a8.png,['product/a96bab25-2013-4499-9e41-6b68944c593a.png'],INACTIVE,"['#basmti', '#rice', '#fluffy ']",2024-09-24,2024-10-14,,22d28440-fa45-428a-84a2-9918b559de72,19,APPROVED,20,0.0,False,,0.0,
bc08bf45-5b99-48fa-a97a-b89bd82d78c5,9,"Sunsilk shampoo is a beauty product that cleans hair and scalp. It is similar to liquid soap, but is made to wash hair. Shampoo is made by combining a surfactant with a co-surfactant, salt, a preservative, and fragrance in water. ","Sunsilk shampoo is a beauty product that cleans hair and scalp. It is similar to liquid soap, but is made to wash hair. Shampoo is made by combining a surfactant with a co-surfactant, salt, a preservative, and fragrance in water. ",product/ff4e2885-4d51-48c9-8988-8372d75e6e78.jpg,['product/cb9940d2-3221-49dc-8f1b-7372c248073d.jpg'],INACTIVE,"['Sunsilk ', 'Silky Hair ']",2024-04-07,2024-04-10,,b4eb53e8-3c9b-4089-8248-da778391e6ef,1,APPROVED,0,0.0,False,,0.0,
81694f06-7a18-4d76-a606-528c35fdf52a,9,"Dishwashing liquid, also known as dishwashing soap, dish detergent, and dish soap is a detergent used to assist in dishwashing. ","Dishwashing liquids contain anionic, nonionic, and small amounts of amphoteric surfactants. The former are typically found as the primary product ingredient and are responsible for wetting, degreasing and foaming.",product/0760bdf7-a3db-4235-8b82-cd2559f4eed1.png,"['product/43286a86-6297-4333-9b20-f44d15b5f783.png', 'product/ebee13a2-d286-431c-a629-92812f689c91.png']",INACTIVE,"['Dishwash', 'Dish Soap', 'Clean Dishes', 'Clean Kitchen']",2024-02-14,2024-07-15,,166f2789-0588-4c62-a6e2-08b316df887c,61,APPROVED,10,0.75,False,,0.0,
1d29d69a-ed39-4b72-b7c9-391760833221,0,"Round in shape, with tightly packed layers of leaves, white cabbage is the most common of the cabbages. They can vary in colour from very white to mid green, although the inner leaves are usually pale.","The Cabbage White is small to medium-sized, with a wingspan of about 1¼ to 1⅞ inches. The upper side of the wings are white or pale yellowish white, with a charcoal to black patch on the fore wing. ",product/b874f736-1d27-4311-a50d-a349a9a432ab.png,['product/cbd2b78a-0fbf-4aa7-8928-955acc24a8bd.jpg'],INACTIVE,"['Vegetable ', 'Cabbage']",2023-11-07,2024-10-23,,10f58789-da1c-45d6-bd4c-9688dc9a371a,5,APPROVED,10,0.0,False,,0.0,
a7256840-4167-48b9-b86d-0796d42f2d24,9,"Pasta is a type of food typically made from an unleavened dough of wheat flour mixed with water or eggs, and formed into sheets or other shapes, then cooked by boiling or baking.","pasta is a collective name for a category of food made from wheat flour and water, sometimes with egg.",product/62258116-a0f7-4a44-9bb4-1f158a7c46bf.png,['product/d95b80f2-8e3d-4eca-bd42-072ad8dffb99.png'],INACTIVE,"['Pasta', 'Tagliatelle']",2024-01-25,2024-06-05,,d7600f72-e6ca-40e6-9653-2eae1eed44d2,1,APPROVED,10,0.5,False,,0.0,
995d8d5f-04de-47eb-a4ba-e1527a3dfe5a,0,"Round in shape, with tightly packed layers of leaves, white cabbage is the most common of the cabbages. They can vary in colour from very white to mid green, although the inner leaves are usually pale.","The Cabbage White is small to medium-sized, with a wingspan of about 1¼ to 1⅞ inches. The upper side of the wings are white or pale yellowish white, with a charcoal to black patch on the fore wing. ",product/2e58b562-0963-4d77-a071-754de15bd5ab.jpg,"['product/d038c6b6-e2c6-4495-859d-ecd1ea0296ef.jpg', 'product/f850983f-8387-4802-8c07-001adb66aa8b.jpg']",INACTIVE,[],2024-03-15,2024-10-09,,b63e795b-408c-47bb-8c72-04624bb84bd5,10,APPROVED,50,1.0,False,product_video/white.mp4,0.0,
7bfc86d6-0c30-4636-a5b5-84faef8a47b4,4," is a versatile vegetable with a smooth, glossy skin that can range in color from deep purple to white has a spongy, creamy flesh and a mild, slightly bitter taste ","can be grilled, roasted, baked, sautéed, or fried, nooo are low in calories and a good source of dietary fiber, vitamins, and antioxidants.",product/091c6f68-dcef-4835-9208-cee3aa53eab2.jpg,['product/ee4a085c-fe67-4c7f-9372-1953a098db4d.jpg'],INACTIVE,[],2024-07-02,2024-07-02,,6ad6d134-1ff6-4dbf-97d9-730dc839cfcf,1,PENDING,10,1.0,False,,0.0,
ab7e5f59-19d7-48e3-9a92-66e32b477732,1,"3L Omaar Sunflower Oil
5kg Flour
1 kg Sugar
Baking powder","3L Omaar Sunflower Oil
5kg Flour
1 kg Sugar
Baking powder",product/bfb08fc5-782d-470e-8991-501f65c164ca.png,['product/71ff6d8a-d5f3-433b-a0e9-82e5ea577991.png'],INACTIVE,"['#Holiday', '#Package', '#Meskel']",2024-09-23,2024-10-15,,c24bb22f-af66-428e-8da7-0ae8b84fe845,48,APPROVED,10,0.0,False,,0.0,
65043398-7065-46b4-9b1e-309661720de4,1,"የተበለተ ዶሮ በኪሎ ከ 555 ጀምሮ ሰብሰብ ብለው ይግዙ

",    የተበለተ ዶሮ ,product/3bfb4e8a-d7b4-457f-ac0d-083ab6861b65.jpg,['product/ed2079e7-89fb-4bf7-91ce-376d40616228.jpg'],INACTIVE,"['#chicken', '#habesha food', '#chickens']",2024-05-21,2024-06-12,,1592862b-3d31-4561-8f66-7e157ca21def,1,APPROVED,10,0.0,False,,0.0,
5b009e45-6e28-4d19-a0fc-f0cd46fb6ad5,5,kalos cookies 500gm,"ingredients 
wheat flour, vegetable shortening, sugar,flavor ",product/9bd477cc-d112-42ab-b76b-3eb412802cf6.png,['product/89cd7aef-c5d6-42ca-814f-e92d8f1ca98a.jpg'],INACTIVE,['packed'],2024-07-03,2024-08-30,,ba4aa3eb-9aeb-4d07-9e55-674d020ab495,62,APPROVED,10,0.5,False,,0.0,
872289ba-c566-4ddd-ae24-34e2f9748f17,5,Banana 1kg,Banana 1kg,product/10ef2d2a-e19f-416c-85eb-3d3fe706cb7e.jpg,['product/c6270b30-15df-4480-8791-d85824607318.jpg'],INACTIVE,['Fruit'],2024-07-03,2024-07-03,,cce8557c-744f-4ef3-9420-7849105b751e,1,APPROVED,10,1.0,False,,0.0,
0cf5f05f-32c6-4bc5-958b-5c523a87ad07,1,"3L Omaar Sunflower Oi
3kg Flour
Baking powder 
","3L Omaar Sunflower Oi
3kg Flour
Baking powder 
",product/ab804d8c-5c40-4735-9224-8e7b137e74f4.png,['product/bdbed2e0-87eb-43c6-8838-d51e6db9884b.png'],INACTIVE,"['#Holiday', '#Package', '#Meskel']",2024-09-23,2024-10-15,,2a39c510-ad89-4b15-b820-c8383233f53b,44,APPROVED,10,0.0,False,,0.0,
29898d39-3530-4af4-a457-f146821af33b,9,washing powder is a substance that is a type of cleaning agent that is added for cleaning laundry.,"It's a soap in the form of a powder that is used to wash clothes, sheets, towels, and fabrics in general. It can be used in a washing machine or for manual washing.",product/3512bc3b-b88d-4f09-8465-1017a5c80492.png,['product/a81e6538-d923-4e5b-bb16-b7cdb6fe7cef.png'],INACTIVE,"['Clean Living', 'Dirt Removal', 'Fresh Laundry', 'Clean Clothes', 'Washing Powder']",2024-03-11,2024-06-25,,5c66cb4b-1b65-43a2-88ce-9662856cd964,1,APPROVED,10,5.0,False,,0.0,
544e896f-a778-463b-b9f4-eb4213fed631,9,"Custard pie is a sweet, velvety custard filling in a flaky crust, made with rich eggs, milk, cream, and sugar for a perfectly soft  dessert.","Custard pie is a sweet, velvety custard filling in a flaky crust, made with rich eggs, milk, cream, and sugar for a perfectly soft  dessert.",product/ad01d38f-5291-400a-9871-7fad456356ef.png,['product/9c2a0264-f413-43d3-ad58-b4aa22fc47a9.png'],ACTIVE,"['#custard', '#sweet ']",2024-08-29,2024-10-23,,dfbfa71f-7d32-4708-b468-bfd4ed6189ea,33,APPROVED,20,0.0,False,,0.0,
8822f9ab-a266-48f4-9625-675481248368,7,"A crisp and colorful leaf lettuce with a slightly bitter taste, perfect for adding texture and vibrancy to salads.","A crisp and colorful leaf lettuce with a slightly bitter taste, perfect for adding texture and vibrancy to salads.",product/3ea71295-bc0e-451b-b97f-96a6a9dc6043.png,['product/ed950644-50f5-41e3-b79e-39ca7c355605.png'],ACTIVE,[],2024-09-04,2024-10-23,,8c24bd2a-7e54-4a9d-a0be-940735c30a68,53,APPROVED,20,0.0,False,,0.0,
b563cc17-62e8-4693-995e-45ae5615f252,7,"Red onions are ideal for cooking, sautéing, and pickling, infusing dishes with their delicious onion taste.","Red onions are ideal for cooking, sautéing, and pickling, infusing dishes with their delicious onion taste.",product/f3c088e6-a00b-42e2-83fa-4db102164e69.png,['product/6ea12592-5112-4336-8de2-219a1d759ac0.png'],INACTIVE,[],2024-08-29,2024-09-14,,5c4d58ce-fdb5-4a52-97d8-a64aec0d6274,6,APPROVED,300,0.0,False,,0.0,
c6922111-c151-4e52-8b9e-eb07e85f2744,9,"Flour, finely ground cereal grains or other starchy portions of plants, used in various food products and as a basic ingredient of baked goods. ","Flour, finely ground cereal grains or other starchy portions of plants, used in various food products and as a basic ingredient of baked goods. ",product/b8eaccf5-e0d2-4402-b83d-5e0aec2ecbbc.png,['product/cbadde6e-8bed-4fa6-93a4-2b63fd27bce1.png'],INACTIVE,[],2024-07-20,2024-10-17,,284b3176-4e09-4e8c-b243-257f0bd0dca3,56,APPROVED,100,0.0,False,,0.0,
10b75562-2361-4f11-9a81-de6cf494f1a1,0,"Round in shape, with tightly packed layers of leaves, white cabbage is the most common of the cabbages. They can vary in colour from very white to mid green, although the inner leaves are usually pale.","The Cabbage White is small to medium-sized, with a wingspan of about 1¼ to 1⅞ inches. The upper side of the wings are white or pale yellowish white, with a charcoal to black patch on the fore wing. ",product/126d8b6d-19bf-4d45-8b8a-2a011863926a.png,['product/fd83ff27-900a-43e6-a36a-a0dd6aaa4504.webp'],ACTIVE,"['Fruit ', 'Vitamin-rich', 'Papaya']",2023-11-07,2024-10-28,,7f65b429-89e4-4613-928e-97d30972af53,56,APPROVED,100,0.0,False,product_video/papaya.mp4,0.0,
4932400e-34ec-44e2-bb76-ca0a12665a0f,6,"Firm, Fresh white cabbage with a crisp and dense peaf structure. ","0.8-1.3 kg
0.8-1.3 kg
Firm, Fresh white cabbage with a crisp and dense peaf structure. ",product/bdae5a37-c6aa-4956-99be-576275bf750f.png,['product/c941801c-02bd-47b9-9087-8e5d4ada8302.png'],INACTIVE,"['fresh ', 'cabbage ', '0.8-1.3']",2024-08-24,2024-09-21,,b5a9f489-dd9f-4708-9687-560e42661fab,29,APPROVED,20,0.0,False,,0.0,
41467257-dcf1-491b-a88e-f1c1292b7522,9,"Sunflower oil is pressed from the seeds of the sunflower plant (Helianthus annuus). It contains high amounts of the essential fatty acid, linoleic acid. Some sunflowers are grown to contain high amounts of oleic acid.",Sunflower oil is light in taste and appearance and supplies more Vitamin E than any other vegetable oil. ,product/30be4367-8606-4530-b502-d9fc17390663.png,['product/5ec035b9-0481-4758-9394-023c71c939d9.jpg'],INACTIVE,"['Sunflower ', 'Vegetable oil ']",2023-12-20,2024-05-01,,72515176-6a84-4046-a005-5468d612df65,2,APPROVED,10,5.0,False,,0.0,
c381146a-d275-4220-8be6-f887e8bba338,8,"Support your team with the 2024-2025 official fan kits for Manchester United, Arsenal, Manchester City, and Liverpool. High-quality polyester, embroidered badges, discounts, free delivery, 7-day shipping.","Support your team with the 2024-2025 official fan kits for Manchester United, Arsenal, Manchester City, and Liverpool. High-quality polyester, embroidered badges, discounts, free delivery, 7-day shipping.",product/c2bfa3dd-3ffb-4d30-82ed-6db0581c1548.png,"['product/16702c7d-2efc-43cf-b47d-ff8d2ca14899.png', 'product/7a0b5e34-7021-4d7a-bbfa-65ca1c4f7070.png']",INACTIVE,['jersey'],2024-08-22,2024-09-20,,514472c1-e68b-4752-8b3e-b555aadfd29c,38,APPROVED,10,0.0,True,,0.0,
2aef7d3b-1425-49d8-9ebb-7cd3dab81e05,1,የበግ ስጋ ,የበግ ስጋ በኪሎ ከ 565 ጀምሮ ሰብሰብ ብለው ይዘዙ,product/f61c7f91-c83c-4ef1-95e1-22ae09e26e3f.jpg,['product/289c5ef0-9b58-40ca-bc0b-74dd2b4b5408.jpg'],INACTIVE,"['#meat', '#habeshafood', '#habeshafoods']",2024-05-21,2024-05-22,,c00e1e73-92c4-49bf-b46a-a0b900631a68,1,APPROVED,10,0.0,False,,0.0,
17ae6f54-d480-4593-8f3f-77ac0fb041a6,7,"Gread A red onions feature firm texture, vibrant color, and uniform size. With their robust flavor, they are perfect for adding a colorful 
touch to salads and garnishes.","Gread A red onions feature firm texture, vibrant color, and uniform size. With their robust flavor, they are perfect for adding a colorful 
touch to salads and garnishes.",product/e4eb2c13-660c-4081-8420-93cfc847ccd4.png,['product/2a0fd390-d895-4954-9f33-7c714fdc4ef4.png'],INACTIVE,[],2024-08-24,2024-08-24,,5c4d58ce-fdb5-4a52-97d8-a64aec0d6274,2,APPROVED,1,0.0,False,,0.0,
47d58b02-995d-44a6-bb8e-2d8217d968ab,6,"Firm, Fresh white cabbage with a crisp and dense peaf structure. ","1.9-2.5kg
1.9-2.5 kg
Firm, Fresh white cabbage with a crisp and dense peaf structure. ",product/6bc258ef-3c69-43a9-bcef-e346359693dd.png,['product/446e3da7-826d-4269-afa8-a04ab97c2668.png'],INACTIVE,[],2024-08-24,2024-09-22,,7a6f8d4b-205c-4d93-b9d5-0019245ed421,85,APPROVED,20,0.0,False,,0.0,
99ca900b-4adc-4dfe-ab2d-7edad9e638f2,5,wild coffee ,Wild coffee ,product/9e792c72-4296-4c1d-86c7-f882226c398a.jpg,"['product/45b8c07f-91ef-4e4c-8678-809c4c5f36b7.jpg', 'product/fdd04c9b-3eb8-49a7-9d40-5146cca6583b.jpg', 'product/174c12a0-8c30-4d94-b21e-0f19d3c072fa.jpg']",INACTIVE,[],2024-06-28,2024-06-29,2024-06-30 22:03:16.777031,28dfc969-67e8-4f99-845a-32926ba7813e,1,PENDING,10,0.0,False,,0.0,
05f04295-fdd8-421e-b864-61fea7de96e4,9,"Chito is a small kebele located around ""Yergachefe"" Ethiopia. This area is known for its high-quality coffee arabica.","Experience the rich and aromatic flavor of our grinded and roasted coffee, expertly crafted from premium Arabica beans sourced from the renowned Chito region near Yergachefe, Ethiopia. Enjoy the essence of quality in every cup.",product/f80ef7b9-f395-4cf9-8a6f-10f70d0a65ce.png,['product/f80ef7b9-f395-4cf9-8a6f-10f70d0a65ce.png'],INACTIVE,"['#coffee ', '#grinded', '#roasted ']",2024-07-31,2024-08-31,,64cb039d-b653-4026-a51c-ac7d577b1bff,39,APPROVED,20,0.0,True,,0.0,
b389c768-58d9-4d21-a202-9b84232c09ff,7,"Avocado is a medium-sized, evergreen tree in the laurel family. It is native to the Americas and was first domesticated in Mesoamerica more than 5,000 years ago.",An avocado is a bright green fruit with a large pit and dark leathery skin. It's also known as alligator pear or butter fruit.,product/ed762c60-0678-47b6-96b4-d0b2a9d9af02.png,['product/addcb86f-c6fd-4ab5-a743-31a3754522ab.png'],INACTIVE,"['Avocado', 'Healthy Eating', 'Nutrition', 'Fruit']",2024-01-30,2024-09-02,,54ace3c3-5d36-41cb-acdc-42d7becc11df,32,APPROVED,200,1.0,False,product_video/avocado.mp4,0.0,
d38da70f-f249-456b-9250-06d0e43b7282,6,"Firm, Fresh white cabbage with a crisp and dense peaf structure. ","1.4-1.9 kg
Firm, Fresh white cabbage with a crisp and dense peaf structure. ",product/275c412a-e758-475a-95fb-0ca014f74545.png,['product/a7b0a37e-d2f0-48ff-94d0-4b9cc957acc4.png'],INACTIVE,['white cabbage '],2024-08-24,2024-09-22,,ecbcb86a-8db6-4792-8d36-6467157aa225,30,APPROVED,20,0.0,False,,0.0,
